GT,prediction
four,zero
four,yes
four,one
four,seven
four,left
four,stop
four,two
four,three
four,stop
four,seven
four,sheila
four,sheila
four,six
four,eight
four,follow
four,six
four,up
four,one
four,one
four,up
four,two
four,five
four,four
four,one
four,no
four,three
four,five
four,three
four,yes
four,go
four,stop
four,two
four,stop
four,stop
four,stop
four,stop
four,stop
four,one
four,off
four,one
four,two
four,six
four,four
four,yes
four,four
four,stop
four,wow
four,wow
four,one
four,no
four,sheila
four,marvin
four,house
four,tree
four,happy
four,no
four,up
four,four
four,four
four,zero
four,up
four,five
four,four
four,five
four,seven
four,five
four,two
four,two
four,seven
four,six
four,five
four,seven
four,nine
four,two
four,no
four,backward
four,nine
four,two
four,eight
four,follow
four,two
four,two
four,dog
four,zero
four,three
four,dog
four,four
four,nine
four,zero
four,zero
four,six
four,zero
four,five
four,stop
four,two
four,seven
four,zero
four,stop
four,stop
four,six
four,seven
four,four
four,one
four,six
four,four
four,go
four,two
four,four
four,seven
four,five
four,seven
four,five
four,down
four,up
four,seven
four,seven
four,two
four,up
four,four
four,four
four,four
four,forward
four,six
four,off
four,six
four,four
four,two
four,six
four,four
four,zero
four,stop
four,stop
four,wow
four,one
four,four
four,right
four,off
four,six
four,seven
four,five
four,five
four,down
four,bird
four,zero
four,up
four,go
four,up
four,four
four,stop
four,three
four,six
four,nine
four,one
four,four
four,five
four,four
four,seven
four,off
four,zero
four,six
four,right
four,nine
four,zero
four,five
four,seven
four,learn
four,seven
four,yes
four,no
four,no
four,no
four,no
four,go
four,two
four,two
four,six
four,stop
four,up
four,bird
four,no
four,five
four,four
four,four
four,go
four,five
four,one
four,marvin
four,no
four,stop
four,no
four,stop
four,four
four,up
four,on
four,no
four,two
four,on
four,seven
four,seven
four,yes
four,up
four,up
four,zero
four,two
go,down
go,nine
go,no
go,two
go,wow
go,wow
go,nine
go,no
go,no
go,nine
go,go
go,up
go,on
go,bird
go,bird
go,go
go,bed
go,marvin
go,bird
go,seven
go,go
go,go
go,down
go,one
go,three
go,go
go,seven
go,two
go,zero
go,eight
go,go
go,go
go,zero
go,nine
go,seven
go,zero
go,four
go,backward
go,one
go,one
go,yes
go,down
go,five
go,two
go,two
go,off
go,wow
go,up
go,up
go,two
go,no
go,two
go,six
go,two
go,up
go,off
go,marvin
go,follow
go,yes
go,two
go,two
go,yes
go,zero
go,no
go,on
go,two
go,happy
go,wow
go,one
go,house
go,four
go,off
go,nine
go,five
go,tree
go,go
go,three
go,right
go,wow
go,wow
go,no
go,cat
go,two
go,two
go,two
go,no
go,two
go,two
go,two
go,no
go,two
go,two
go,nine
go,on
go,tree
go,up
go,up
go,up
go,up
go,up
go,down
go,down
go,down
go,nine
go,stop
go,no
go,nine
go,stop
go,two
go,cat
go,stop
go,go
go,up
go,no
go,stop
go,one
go,right
go,two
go,two
go,eight
go,stop
go,bird
go,eight
go,eight
go,down
go,down
go,eight
go,zero
go,house
go,tree
go,nine
go,left
go,two
go,six
go,eight
go,six
go,six
go,two
go,zero
go,yes
go,on
go,five
go,seven
go,right
go,yes
go,yes
go,go
go,go
go,two
go,go
go,five
go,on
go,down
go,five
go,cat
go,eight
go,yes
go,down
go,down
go,down
go,two
go,two
go,two
go,no
go,four
go,stop
go,zero
go,on
go,eight
go,nine
go,two
go,up
go,go
go,nine
go,no
go,yes
go,nine
go,six
go,seven
go,no
go,no
go,no
go,one
go,two
go,one
go,one
go,one
go,one
go,one
go,one
go,nine
go,two
go,up
go,eight
go,eight
go,up
go,eight
go,eight
go,go
go,down
go,nine
go,no
go,zero
go,stop
go,backward
go,eight
go,forward
go,dog
go,no
go,one
go,two
go,two
go,two
go,no
go,nine
go,two
go,eight
go,down
go,stop
go,five
go,five
go,stop
go,stop
go,yes
go,yes
go,seven
go,happy
go,on
go,go
go,up
go,one
go,down
go,go
go,one
go,go
go,left
go,yes
go,left
go,stop
go,up
go,up
go,one
go,two
go,no
go,two
go,two
go,off
go,no
go,down
go,yes
go,cat
go,up
go,up
go,up
go,yes
go,up
go,down
go,down
go,go
go,down
go,two
go,two
go,wow
go,wow
go,two
go,yes
go,down
go,go
go,two
go,nine
go,up
go,three
go,no
go,no
go,three
go,yes
go,one
go,two
go,two
go,one
go,three
go,marvin
go,yes
go,on
go,yes
go,five
go,on
go,two
go,two
go,up
go,two
go,nine
go,nine
go,seven
go,five
go,left
go,dog
go,bird
go,go
go,yes
go,up
go,one
go,go
go,no
go,one
go,forward
go,three
go,yes
go,four
go,bird
go,cat
go,four
go,four
go,no
go,nine
go,on
go,yes
go,three
go,left
go,backward
go,six
go,two
go,up
go,two
go,yes
go,seven
go,zero
go,go
go,seven
go,seven
go,five
go,go
go,seven
go,five
go,nine
go,dog
go,bird
go,six
go,no
go,go
go,go
go,four
go,go
go,up
go,four
go,eight
go,down
go,two
go,no
go,two
go,no
go,five
go,eight
go,zero
go,go
go,down
go,down
go,go
go,no
go,yes
go,up
go,on
go,no
go,go
go,nine
go,nine
go,two
go,up
go,go
go,go
go,six
go,stop
go,one
go,one
go,two
go,tree
go,two
go,down
go,wow
go,four
go,no
go,two
go,house
go,stop
go,go
go,off
go,five
go,two
go,up
go,no
go,up
go,up
go,up
go,two
go,two
go,no
go,two
go,two
go,two
go,go
go,one
go,zero
happy,six
happy,up
happy,left
happy,yes
happy,no
happy,no
happy,seven
happy,nine
happy,seven
happy,seven
happy,eight
happy,six
happy,one
happy,two
happy,nine
happy,marvin
happy,six
happy,up
happy,tree
happy,nine
happy,happy
happy,go
happy,up
happy,happy
happy,six
happy,down
happy,happy
happy,on
happy,eight
happy,bird
happy,three
happy,up
happy,marvin
happy,no
happy,nine
happy,happy
happy,one
happy,left
happy,happy
happy,no
happy,seven
happy,marvin
happy,cat
happy,off
happy,happy
happy,down
happy,stop
happy,five
happy,down
happy,up
happy,zero
happy,two
happy,on
happy,on
happy,two
happy,six
happy,stop
happy,two
happy,house
happy,stop
happy,eight
happy,no
happy,nine
happy,up
happy,up
happy,two
happy,stop
happy,five
happy,up
happy,left
happy,up
happy,eight
happy,seven
happy,up
happy,tree
happy,six
happy,stop
happy,right
happy,nine
happy,seven
happy,left
happy,off
happy,one
happy,eight
happy,no
happy,cat
happy,seven
happy,stop
happy,nine
happy,zero
happy,sheila
happy,two
happy,left
happy,zero
happy,sheila
happy,zero
happy,tree
happy,sheila
happy,seven
happy,seven
happy,seven
happy,dog
happy,six
happy,down
happy,no
happy,one
happy,two
happy,no
happy,one
happy,cat
happy,tree
happy,one
happy,bird
happy,seven
happy,up
happy,stop
happy,six
happy,cat
happy,up
happy,seven
happy,left
happy,seven
happy,zero
happy,five
happy,right
happy,no
happy,six
happy,three
happy,zero
happy,stop
happy,stop
happy,one
happy,left
happy,two
happy,right
happy,right
happy,five
happy,eight
happy,cat
happy,up
happy,up
happy,yes
happy,up
happy,six
happy,bird
happy,yes
happy,house
happy,seven
happy,eight
happy,six
happy,zero
happy,marvin
happy,two
happy,marvin
happy,six
happy,seven
happy,seven
happy,six
happy,wow
happy,eight
happy,up
happy,stop
happy,one
happy,stop
happy,seven
happy,stop
happy,backward
happy,stop
happy,up
happy,yes
happy,yes
happy,up
happy,eight
happy,five
happy,up
happy,three
happy,seven
happy,marvin
happy,marvin
happy,eight
happy,yes
happy,one
happy,up
happy,six
happy,yes
happy,off
happy,one
happy,six
happy,tree
happy,two
happy,two
happy,nine
happy,wow
happy,marvin
happy,off
happy,five
happy,six
happy,right
happy,one
happy,seven
happy,on
happy,up
happy,backward
house,six
house,two
house,up
house,stop
house,one
house,zero
house,bird
house,zero
house,yes
house,seven
house,house
house,six
house,six
house,stop
house,six
house,five
house,yes
house,five
house,up
house,wow
house,zero
house,stop
house,up
house,house
house,six
house,yes
house,six
house,zero
house,house
house,tree
house,cat
house,six
house,six
house,house
house,up
house,up
house,zero
house,yes
house,six
house,five
house,zero
house,wow
house,wow
house,house
house,five
house,one
house,house
house,house
house,left
house,cat
house,off
house,house
house,six
house,dog
house,on
house,stop
house,stop
house,right
house,off
house,yes
house,yes
house,off
house,two
house,two
house,off
house,off
house,bed
house,seven
house,off
house,stop
house,seven
house,stop
house,up
house,yes
house,yes
house,on
house,stop
house,yes
house,six
house,right
house,yes
house,yes
house,nine
house,house
house,sheila
house,five
house,house
house,five
house,tree
house,yes
house,six
house,seven
house,five
house,yes
house,stop
house,two
house,yes
house,six
house,six
house,six
house,stop
house,no
house,yes
house,nine
house,no
house,cat
house,off
house,cat
house,five
house,bed
house,seven
house,six
house,five
house,left
house,six
house,seven
house,six
house,off
house,six
house,six
house,six
house,cat
house,three
house,five
house,house
house,seven
house,six
house,right
house,two
house,stop
house,house
house,seven
house,four
house,seven
house,four
house,house
house,bed
house,six
house,off
house,zero
house,five
house,five
house,house
house,six
house,stop
house,yes
house,six
house,six
house,six
house,wow
house,six
house,stop
house,six
house,six
house,six
house,house
house,yes
house,five
house,cat
house,seven
house,six
house,yes
house,off
house,six
house,seven
house,up
house,seven
house,stop
house,six
house,two
house,yes
house,nine
house,go
house,go
house,on
house,one
house,stop
house,six
house,six
house,yes
house,seven
house,right
house,right
house,two
house,two
house,off
house,stop
house,stop
house,off
house,seven
house,seven
learn,eight
learn,nine
learn,no
learn,go
learn,stop
learn,nine
learn,down
learn,down
learn,five
learn,stop
learn,zero
learn,five
learn,forward
learn,forward
learn,forward
learn,zero
learn,on
learn,one
learn,backward
learn,zero
learn,zero
learn,zero
learn,eight
learn,bird
learn,on
learn,zero
learn,nine
learn,one
learn,eight
learn,zero
learn,eight
learn,zero
learn,zero
learn,on
learn,one
learn,one
learn,seven
learn,down
learn,no
learn,on
learn,zero
learn,seven
learn,seven
learn,eight
learn,go
learn,up
learn,seven
learn,three
learn,five
learn,forward
learn,seven
learn,six
learn,forward
learn,forward
learn,no
learn,two
learn,forward
learn,seven
learn,yes
learn,on
learn,on
learn,down
learn,five
learn,right
learn,five
learn,eight
learn,nine
learn,nine
learn,nine
learn,on
learn,no
learn,nine
learn,no
learn,zero
learn,nine
learn,up
learn,left
learn,learn
learn,zero
learn,learn
learn,go
learn,zero
learn,eight
learn,zero
learn,nine
learn,five
learn,right
learn,nine
learn,seven
learn,seven
learn,left
learn,stop
learn,left
learn,stop
learn,no
learn,go
learn,yes
learn,down
learn,eight
learn,two
learn,eight
learn,two
learn,nine
learn,nine
learn,three
learn,four
learn,seven
learn,right
learn,on
learn,on
learn,on
learn,four
learn,no
learn,go
learn,go
learn,down
learn,no
learn,on
learn,three
learn,down
learn,on
learn,seven
learn,one
learn,down
learn,one
learn,three
learn,zero
learn,no
learn,eight
learn,seven
learn,zero
learn,seven
learn,zero
learn,up
learn,four
learn,two
learn,nine
learn,nine
learn,two
learn,seven
learn,on
learn,six
learn,two
learn,one
learn,down
learn,nine
learn,on
learn,up
learn,down
learn,on
learn,one
learn,one
learn,up
learn,down
learn,no
learn,no
learn,down
learn,off
learn,on
learn,down
learn,on
left,stop
left,stop
left,yes
left,yes
left,up
left,up
left,yes
left,up
left,nine
left,left
left,stop
left,four
left,six
left,stop
left,left
left,eight
left,six
left,six
left,six
left,left
left,seven
left,five
left,visual
left,seven
left,four
left,left
left,left
left,six
left,eight
left,five
left,six
left,left
left,no
left,one
left,three
left,off
left,up
left,yes
left,left
left,left
left,left
left,off
left,off
left,stop
left,stop
left,six
left,eight
left,yes
left,stop
left,yes
left,yes
left,cat
left,stop
left,stop
left,yes
left,stop
left,zero
left,right
left,off
left,nine
left,two
left,yes
left,yes
left,wow
left,one
left,yes
left,backward
left,one
left,no
left,up
left,right
left,sheila
left,stop
left,nine
left,up
left,stop
left,stop
left,up
left,four
left,left
left,go
left,go
left,left
left,two
left,seven
left,two
left,seven
left,two
left,two
left,seven
left,six
left,right
left,left
left,two
left,stop
left,yes
left,six
left,two
left,stop
left,no
left,off
left,stop
left,backward
left,six
left,left
left,up
left,up
left,six
left,marvin
left,no
left,one
left,one
left,off
left,two
left,stop
left,six
left,six
left,stop
left,stop
left,up
left,up
left,three
left,up
left,stop
left,stop
left,eight
left,seven
left,six
left,six
left,six
left,yes
left,stop
left,right
left,one
left,down
left,yes
left,yes
left,six
left,yes
left,yes
left,left
left,yes
left,backward
left,no
left,off
left,off
left,nine
left,left
left,eight
left,nine
left,yes
left,no
left,up
left,yes
left,six
left,zero
left,zero
left,tree
left,sheila
left,yes
left,on
left,seven
left,yes
left,up
left,yes
left,yes
left,stop
left,stop
left,yes
left,yes
left,yes
left,yes
left,one
left,eight
left,no
left,eight
left,one
left,no
left,one
left,one
left,no
left,one
left,eight
left,six
left,yes
left,six
left,six
left,left
left,left
left,six
left,seven
left,left
left,zero
left,zero
left,off
left,left
left,yes
left,eight
left,six
left,six
left,up
left,stop
left,left
left,nine
left,left
left,yes
left,eight
left,zero
left,six
left,yes
left,up
left,stop
left,stop
left,stop
left,one
left,no
left,right
left,right
left,no
left,no
left,seven
left,bed
left,yes
left,yes
left,up
left,stop
left,up
left,left
left,up
left,up
left,five
left,one
left,eight
left,happy
left,five
left,left
left,stop
left,left
left,stop
left,yes
left,left
left,yes
left,left
left,up
left,sheila
left,one
left,up
left,six
left,left
left,eight
left,seven
left,seven
left,house
left,right
left,happy
left,up
left,left
left,eight
left,stop
left,six
left,house
left,six
left,six
left,six
left,yes
left,backward
left,left
left,two
left,up
left,six
left,stop
left,yes
left,six
left,zero
left,one
left,six
left,seven
left,no
left,six
left,up
left,left
left,stop
left,eight
left,three
left,dog
left,six
left,zero
left,seven
left,six
left,left
left,sheila
left,up
left,left
left,nine
left,yes
left,eight
left,seven
left,five
left,six
left,no
left,bed
left,five
left,yes
left,yes
left,left
left,two
left,six
left,no
left,zero
left,yes
left,four
left,cat
left,stop
left,cat
left,stop
left,two
left,zero
left,down
left,seven
left,three
left,yes
left,stop
left,yes
left,backward
left,six
left,six
left,left
left,on
left,left
left,six
left,seven
left,left
left,left
left,up
left,stop
left,left
left,stop
left,no
left,one
left,left
left,four
left,down
left,left
left,down
left,bird
left,five
left,six
left,stop
left,six
left,eight
left,seven
left,stop
left,down
left,left
left,nine
left,stop
left,stop
left,tree
left,right
left,six
left,right
left,yes
left,no
left,up
left,one
left,stop
left,off
left,right
left,no
left,right
left,nine
left,nine
left,six
left,six
left,six
left,eight
left,yes
left,one
left,yes
left,two
left,eight
left,off
left,bird
left,six
left,eight
left,up
left,six
left,one
left,happy
left,two
left,five
left,six
left,up
left,marvin
left,stop
left,up
left,off
left,stop
left,off
left,six
left,up
left,seven
left,two
left,two
left,go
left,stop
left,left
left,seven
left,left
left,learn
left,yes
left,off
marvin,marvin
marvin,nine
marvin,go
marvin,wow
marvin,yes
marvin,marvin
marvin,zero
marvin,four
marvin,seven
marvin,marvin
marvin,nine
marvin,visual
marvin,forward
marvin,nine
marvin,marvin
marvin,down
marvin,one
marvin,three
marvin,yes
marvin,marvin
marvin,no
marvin,one
marvin,marvin
marvin,on
marvin,wow
marvin,off
marvin,wow
marvin,marvin
marvin,nine
marvin,six
marvin,no
marvin,nine
marvin,on
marvin,seven
marvin,wow
marvin,marvin
marvin,nine
marvin,sheila
marvin,nine
marvin,marvin
marvin,on
marvin,five
marvin,off
marvin,up
marvin,one
marvin,one
marvin,eight
marvin,yes
marvin,marvin
marvin,nine
marvin,seven
marvin,five
marvin,one
marvin,one
marvin,down
marvin,marvin
marvin,one
marvin,nine
marvin,zero
marvin,marvin
marvin,off
marvin,backward
marvin,no
marvin,four
marvin,nine
marvin,left
marvin,off
marvin,nine
marvin,five
marvin,one
marvin,zero
marvin,zero
marvin,marvin
marvin,left
marvin,nine
marvin,nine
marvin,zero
marvin,eight
marvin,marvin
marvin,marvin
marvin,right
marvin,marvin
marvin,zero
marvin,marvin
marvin,no
marvin,one
marvin,nine
marvin,bed
marvin,zero
marvin,zero
marvin,no
marvin,zero
marvin,seven
marvin,right
marvin,zero
marvin,nine
marvin,marvin
marvin,nine
marvin,one
marvin,off
marvin,nine
marvin,nine
marvin,seven
marvin,yes
marvin,yes
marvin,nine
marvin,nine
marvin,two
marvin,marvin
marvin,five
marvin,zero
marvin,nine
marvin,on
marvin,five
marvin,zero
marvin,stop
marvin,eight
marvin,seven
marvin,three
marvin,three
marvin,on
marvin,sheila
marvin,marvin
marvin,marvin
marvin,no
marvin,left
marvin,nine
marvin,marvin
marvin,nine
marvin,learn
marvin,right
marvin,one
marvin,four
marvin,wow
marvin,off
marvin,marvin
marvin,bird
marvin,marvin
marvin,bird
marvin,yes
marvin,zero
marvin,one
marvin,marvin
marvin,visual
marvin,nine
marvin,yes
marvin,four
marvin,nine
marvin,marvin
marvin,marvin
marvin,backward
marvin,nine
marvin,nine
marvin,nine
marvin,nine
marvin,on
marvin,zero
marvin,right
marvin,marvin
marvin,marvin
marvin,backward
marvin,visual
marvin,marvin
marvin,nine
marvin,one
marvin,one
marvin,one
marvin,two
marvin,three
marvin,two
marvin,seven
marvin,five
marvin,stop
marvin,six
marvin,zero
marvin,no
marvin,three
marvin,stop
marvin,nine
marvin,yes
marvin,zero
marvin,nine
marvin,wow
marvin,marvin
marvin,nine
marvin,off
marvin,on
marvin,zero
marvin,nine
marvin,nine
marvin,nine
marvin,five
marvin,left
marvin,seven
marvin,nine
nine,down
nine,five
nine,up
nine,nine
nine,stop
nine,nine
nine,nine
nine,happy
nine,down
nine,on
nine,no
nine,nine
nine,marvin
nine,on
nine,down
nine,one
nine,down
nine,down
nine,nine
nine,nine
nine,nine
nine,zero
nine,seven
nine,five
nine,forward
nine,five
nine,nine
nine,nine
nine,nine
nine,nine
nine,nine
nine,nine
nine,nine
nine,off
nine,one
nine,one
nine,on
nine,zero
nine,wow
nine,nine
nine,on
nine,wow
nine,down
nine,house
nine,nine
nine,down
nine,house
nine,wow
nine,up
nine,six
nine,yes
nine,off
nine,nine
nine,on
nine,off
nine,backward
nine,nine
nine,yes
nine,stop
nine,zero
nine,zero
nine,nine
nine,no
nine,zero
nine,marvin
nine,yes
nine,nine
nine,wow
nine,marvin
nine,nine
nine,on
nine,eight
nine,marvin
nine,nine
nine,bird
nine,bird
nine,down
nine,down
nine,one
nine,on
nine,up
nine,up
nine,one
nine,down
nine,one
nine,two
nine,two
nine,one
nine,one
nine,down
nine,yes
nine,one
nine,down
nine,no
nine,nine
nine,nine
nine,nine
nine,three
nine,wow
nine,no
nine,four
nine,seven
nine,seven
nine,no
nine,one
nine,one
nine,one
nine,right
nine,no
nine,one
nine,one
nine,zero
nine,one
nine,go
nine,right
nine,seven
nine,seven
nine,two
nine,go
nine,on
nine,down
nine,on
nine,on
nine,nine
nine,four
nine,sheila
nine,yes
nine,six
nine,yes
nine,six
nine,six
nine,six
nine,down
nine,nine
nine,two
nine,nine
nine,nine
nine,yes
nine,down
nine,nine
nine,stop
nine,yes
nine,yes
nine,five
nine,one
nine,nine
nine,nine
nine,no
nine,nine
nine,nine
nine,nine
nine,five
nine,nine
nine,one
nine,on
nine,no
nine,nine
nine,one
nine,nine
nine,six
nine,nine
nine,zero
nine,nine
nine,nine
nine,zero
nine,zero
nine,sheila
nine,eight
nine,down
nine,bird
nine,bird
nine,nine
nine,down
nine,nine
nine,five
nine,nine
nine,nine
nine,nine
nine,nine
nine,down
nine,one
nine,no
nine,one
nine,one
nine,one
nine,on
nine,zero
nine,zero
nine,nine
nine,zero
nine,two
nine,zero
nine,nine
nine,nine
nine,seven
nine,nine
nine,down
nine,down
nine,five
nine,stop
nine,right
nine,stop
nine,nine
nine,no
nine,two
nine,two
nine,left
nine,three
nine,nine
nine,down
nine,zero
nine,five
nine,five
nine,five
nine,five
nine,four
nine,nine
nine,nine
nine,nine
nine,nine
nine,nine
nine,nine
nine,nine
nine,nine
nine,nine
nine,sheila
nine,no
nine,marvin
nine,nine
nine,yes
nine,yes
nine,zero
nine,zero
nine,one
nine,yes
nine,nine
nine,nine
nine,nine
nine,down
nine,down
nine,nine
nine,nine
nine,backward
nine,left
nine,yes
nine,left
nine,up
nine,nine
nine,four
nine,forward
nine,yes
nine,nine
nine,one
nine,nine
nine,nine
nine,nine
nine,down
nine,marvin
nine,no
nine,seven
nine,one
nine,wow
nine,down
nine,seven
nine,tree
nine,nine
nine,zero
nine,down
nine,down
nine,down
nine,down
nine,off
nine,nine
nine,seven
nine,nine
nine,seven
nine,nine
nine,down
nine,nine
nine,nine
nine,no
nine,five
nine,six
nine,nine
nine,on
nine,down
nine,yes
nine,on
nine,zero
nine,on
nine,nine
nine,marvin
nine,marvin
nine,nine
nine,seven
nine,down
nine,left
nine,nine
nine,off
nine,three
nine,nine
nine,seven
nine,seven
nine,five
nine,nine
nine,nine
nine,up
nine,two
nine,five
nine,nine
nine,seven
nine,three
nine,visual
nine,three
nine,go
nine,down
nine,nine
nine,nine
nine,nine
nine,nine
nine,down
nine,nine
nine,nine
nine,five
nine,nine
nine,seven
nine,yes
nine,nine
nine,seven
nine,nine
nine,three
nine,three
nine,off
nine,backward
nine,one
nine,nine
nine,seven
nine,on
nine,seven
nine,marvin
nine,go
nine,down
nine,two
nine,nine
nine,nine
nine,sheila
nine,zero
nine,zero
nine,down
nine,two
nine,up
nine,eight
nine,eight
nine,yes
nine,nine
nine,three
nine,zero
nine,nine
nine,nine
nine,one
nine,seven
nine,eight
nine,nine
nine,eight
nine,down
nine,yes
nine,yes
nine,nine
nine,one
nine,yes
nine,zero
nine,nine
nine,no
nine,nine
nine,nine
nine,nine
nine,off
nine,one
nine,go
nine,up
nine,nine
nine,nine
nine,two
nine,two
nine,nine
nine,no
nine,right
nine,down
nine,down
nine,five
nine,nine
nine,one
nine,one
nine,five
nine,two
nine,no
nine,no
nine,on
nine,on
nine,on
nine,down
nine,on
nine,down
nine,nine
nine,nine
nine,nine
nine,right
nine,nine
no,go
no,up
no,go
no,two
no,wow
no,up
no,stop
no,stop
no,nine
no,no
no,nine
no,wow
no,go
no,sheila
no,wow
no,no
no,go
no,nine
no,seven
no,down
no,nine
no,down
no,seven
no,no
no,down
no,two
no,one
no,no
no,on
no,zero
no,two
no,seven
no,go
no,stop
no,five
no,up
no,nine
no,one
no,six
no,nine
no,go
no,sheila
no,zero
no,happy
no,marvin
no,down
no,down
no,bird
no,two
no,down
no,off
no,off
no,one
no,wow
no,up
no,seven
no,up
no,visual
no,off
no,up
no,six
no,backward
no,no
no,happy
no,left
no,one
no,no
no,zero
no,no
no,zero
no,one
no,nine
no,no
no,on
no,marvin
no,no
no,tree
no,wow
no,wow
no,nine
no,down
no,up
no,one
no,one
no,one
no,no
no,one
no,no
no,one
no,seven
no,one
no,nine
no,no
no,down
no,up
no,up
no,up
no,yes
no,eight
no,up
no,one
no,two
no,no
no,two
no,down
no,nine
no,no
no,one
no,right
no,up
no,one
no,go
no,no
no,one
no,six
no,on
no,on
no,nine
no,stop
no,down
no,one
no,go
no,four
no,eight
no,yes
no,six
no,yes
no,down
no,one
no,no
no,no
no,nine
no,nine
no,seven
no,two
no,go
no,off
no,yes
no,marvin
no,two
no,one
no,down
no,one
no,nine
no,off
no,zero
no,marvin
no,five
no,nine
no,one
no,one
no,two
no,no
no,up
no,on
no,two
no,no
no,one
no,marvin
no,marvin
no,five
no,down
no,down
no,nine
no,zero
no,zero
no,bird
no,wow
no,marvin
no,no
no,left
no,seven
no,zero
no,nine
no,nine
no,nine
no,zero
no,marvin
no,six
no,one
no,one
no,two
no,one
no,no
no,one
no,two
no,no
no,no
no,one
no,no
no,one
no,one
no,tree
no,seven
no,nine
no,off
no,no
no,cat
no,seven
no,on
no,left
no,no
no,no
no,no
no,six
no,two
no,up
no,no
no,zero
no,yes
no,five
no,zero
no,one
no,yes
no,nine
no,two
no,no
no,two
no,seven
no,eight
no,eight
no,eight
no,down
no,two
no,one
no,nine
no,go
no,stop
no,five
no,four
no,backward
no,no
no,two
no,no
no,two
no,nine
no,four
no,four
no,sheila
no,four
no,no
no,up
no,up
no,up
no,one
no,wow
no,wow
no,seven
no,down
no,nine
no,go
no,nine
no,nine
no,two
no,yes
no,down
no,visual
no,left
no,six
no,two
no,go
no,two
no,one
no,no
no,bird
no,one
no,no
no,no
no,four
no,eight
no,tree
no,no
no,no
no,zero
no,on
no,six
no,down
no,down
no,yes
no,no
no,on
no,yes
no,one
no,nine
no,zero
no,zero
no,no
no,three
no,three
no,seven
no,two
no,two
no,four
no,eight
no,yes
no,down
no,no
no,stop
no,no
no,one
no,up
no,up
no,left
no,zero
no,no
no,left
no,zero
no,sheila
no,no
no,go
no,go
no,no
no,go
no,down
no,nine
no,no
no,nine
no,go
no,left
no,down
no,go
no,down
no,down
no,zero
no,four
no,seven
no,forward
no,six
no,yes
no,no
no,two
no,forward
no,one
no,on
no,seven
no,go
no,one
no,one
no,on
no,one
no,five
no,seven
no,two
no,five
no,down
no,bird
no,sheila
no,on
no,one
no,go
no,eight
no,on
no,no
no,nine
no,no
no,go
no,two
no,three
no,no
no,one
no,two
no,go
no,no
no,no
no,nine
no,up
no,one
no,no
no,no
no,nine
no,no
no,no
no,no
no,go
no,go
no,go
no,zero
no,eight
no,up
no,one
no,five
no,nine
no,one
no,yes
no,no
no,no
no,yes
no,one
no,down
no,no
no,no
no,no
no,up
no,no
no,nine
no,go
no,no
no,two
no,two
no,on
no,no
no,eight
no,no
no,left
no,no
off,off
off,six
off,wow
off,cat
off,cat
off,cat
off,eight
off,up
off,up
off,stop
off,yes
off,no
off,no
off,up
off,house
off,house
off,cat
off,on
off,off
off,down
off,off
off,six
off,off
off,off
off,off
off,off
off,six
off,seven
off,six
off,off
off,off
off,off
off,off
off,off
off,eight
off,house
off,five
off,six
off,stop
off,five
off,up
off,off
off,zero
off,two
off,off
off,six
off,off
off,five
off,on
off,stop
off,yes
off,off
off,up
off,on
off,eight
off,bed
off,up
off,six
off,six
off,stop
off,six
off,yes
off,off
off,zero
off,on
off,yes
off,go
off,left
off,yes
off,yes
off,on
off,off
off,one
off,one
off,up
off,five
off,up
off,up
off,house
off,right
off,on
off,stop
off,go
off,stop
off,seven
off,two
off,off
off,two
off,down
off,off
off,off
off,off
off,off
off,stop
off,off
off,four
off,six
off,cat
off,up
off,wow
off,up
off,up
off,up
off,house
off,happy
off,left
off,stop
off,off
off,stop
off,up
off,yes
off,six
off,off
off,six
off,stop
off,stop
off,off
off,left
off,forward
off,five
off,cat
off,house
off,cat
off,five
off,six
off,yes
off,off
off,six
off,yes
off,five
off,five
off,down
off,stop
off,go
off,five
off,five
off,yes
off,two
off,two
off,two
off,off
off,off
off,no
off,four
off,off
off,cat
off,four
off,off
off,stop
off,two
off,up
off,on
off,down
off,eight
off,marvin
off,off
off,off
off,off
off,off
off,off
off,dog
off,off
off,yes
off,yes
off,six
off,up
off,off
off,nine
off,six
off,nine
off,two
off,six
off,one
off,one
off,no
off,two
off,two
off,no
off,one
off,cat
off,on
off,on
off,stop
off,off
off,yes
off,six
off,right
off,backward
off,up
off,off
off,off
off,stop
off,eight
off,eight
off,yes
off,left
off,six
off,zero
off,four
off,four
off,seven
off,five
off,five
off,on
off,six
off,seven
off,seven
off,six
off,up
off,stop
off,six
off,six
off,nine
off,off
off,three
off,visual
off,seven
off,cat
off,off
off,off
off,up
off,off
off,up
off,up
off,up
off,two
off,up
off,five
off,five
off,sheila
off,off
off,six
off,yes
off,yes
off,seven
off,eight
off,no
off,up
off,stop
off,up
off,four
off,yes
off,off
off,two
off,one
off,seven
off,wow
off,three
off,cat
off,off
off,two
off,happy
off,stop
off,stop
off,five
off,six
off,off
off,off
off,off
off,stop
off,off
off,up
off,yes
off,seven
off,zero
off,up
off,yes
off,off
off,off
off,six
off,eight
off,two
off,six
off,off
off,nine
off,sheila
off,yes
off,yes
off,six
off,six
off,off
off,seven
off,off
off,up
off,forward
off,on
off,two
off,up
off,stop
off,down
off,six
off,up
off,six
off,up
off,go
off,up
off,stop
off,stop
off,go
off,five
